SA22021_V1_00,SA22021_V1_00_NAME,SA22021_V1_00_NAME_ASCII,REGC2021_V1_00,REGC2021_V1_00_NAME,REGC2021_V1_00_NAME_ASCII,TA2021_V1_00,TA2021_V1_00_NAME,TA2021_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM,Shape_Length
218400,Fitzroy-Glen Avon,Fitzroy-Glen Avon,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,16.95439881,16.95439881,24281.3343332
218600,Upper Vogeltown,Upper Vogeltown,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,2.46277791,2.46277791,11906.9183408
221700,King Edward Park,King Edward Park,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,1.08208134,1.08208134,5367.58643543
223800,Castlecliff East,Castlecliff East,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,2.62641149,2.62641149,7653.85677732
218800,Paraite,Paraite,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,13.72123357,13.72123357,18517.2642378
218900,Waitara East,Waitara East,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,2.27335983,2.27335983,9079.19972733
219000,Lepperton-Brixton,Lepperton-Brixton,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,46.53611826,46.53611826,40267.884215
219100,Mangorei,Mangorei,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,188.56205783,188.56205783,87650.7472295
219200,Mount Messenger,Mount Messenger,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,934.27812995,934.27812995,226249.671587
219300,Mangaoraka,Mangaoraka,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,81.61789325,81.61789325,54581.7885832
219400,Tikorangi,Tikorangi,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,167.70616073,167.70616073,82462.8137228
219500,Everett Park,Everett Park,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,236.56265839,236.56265839,106511.181932
230300,Kelvin Grove West,Kelvin Grove West,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,0.78190041,0.78190041,3615.75794152
219600,Inglewood,Inglewood,7,Taranaki Region,Taranaki Region,33,New Plymouth District,New Plymouth District,2.94435876,2.94435876,8700.35344503
220100,Stratford North,Stratford North,7,Taranaki Region,Taranaki Region,34,Stratford District,Stratford District,3.2852317,3.2852317,10087.5463534
220300,Stratford Central,Stratford Central,7,Taranaki Region,Taranaki Region,34,Stratford District,Stratford District,2.53265558,2.53265558,7139.99121785
220700,Ōpunake,Opunake,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,3.77441652,3.77441652,12744.7081179
220800,Kaponga-Mangatoki,Kaponga-Mangatoki,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,172.81092505,172.81092505,95079.6225312
220900,Manaia-Kapuni,Manaia-Kapuni,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,109.36338112,109.36338112,55166.1306097
221000,Eltham,Eltham,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,3.41945619,3.41945619,11581.2902969
221300,Egmont Showgrounds,Egmont Showgrounds,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,4.38109404,4.38109404,10962.6339487
221500,Ohangai,Ohangai,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,331.77788619,331.77788619,128598.845579
223900,Springvale North,Springvale North,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,1.04144817,1.04144817,5352.95714469
221600,Turuturu,Turuturu,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,4.32783724,4.32783724,14319.1815497
221800,Ramanui,Ramanui,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,13.60781839,13.60781839,17552.5433676
221900,Hawera Central,Hawera Central,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,1.78428964,1.78428964,6584.39105117
222100,Manutahi-Waitotora,Manutahi-Waitotora,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,293.18863114,293.18863114,130936.950825
222200,Pātea,Patea,7,Taranaki Region,Taranaki Region,35,South Taranaki District,South Taranaki District,6.17044188,6.17044188,12953.5390114
222300,Otangiwai-Ohura,Otangiwai-Ohura,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,36,Ruapehu District,Ruapehu District,2011.69912753,2011.69912753,361828.43163
224600,Upper Aramoho,Upper Aramoho,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,1.56200667,1.56200667,6995.58487224
222500,Taumarunui North,Taumarunui North,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,36,Ruapehu District,Ruapehu District,3.59908256,3.59908256,11851.7158265
222600,Taumarunui Central,Taumarunui Central,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,36,Ruapehu District,Ruapehu District,5.53738135,5.53738135,14058.6753781
222700,Taumarunui East,Taumarunui East,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,36,Ruapehu District,Ruapehu District,4.51828493,4.51828493,14324.4666633
223000,Raetihi,Raetihi,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,36,Ruapehu District,Ruapehu District,3.85952556,3.85952556,11630.0597306
225200,Gonville West,Gonville West,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,0.73841665,0.73841665,4176.09295274
224000,Lower Aramoho,Lower Aramoho,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,2.08401573,2.08401573,7402.29644867
224100,St Johns Hill East,St Johns Hill East,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,1.12367659,1.12367659,5159.03587356
224200,St Johns Hill West,St Johns Hill West,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,1.12200007,1.12200007,4106.200215
224300,Titoki,Titoki,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,1.92011571,1.92011571,7528.9960181
224400,Springvale West,Springvale West,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,0.68871926,0.68871926,4284.7938798
224700,Balgownie,Balgownie,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,2.81443954,2.81443954,10384.7391495
224900,Wembley Park,Wembley Park,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,1.53594683,1.53594683,9181.6719112
225000,College Estate,College Estate,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,1.35037152,1.35037152,6031.42565227
225100,Whanganui East-Williams Domain,Whanganui East-Williams Domain,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,1.37721183,1.37721183,7983.52129955
225500,Whanganui East-Riverlands,Whanganui East-Riverlands,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,1.49508465,1.49508465,7603.2395603
225700,Whanganui Central,Whanganui Central,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,2.43775493,2.43775493,8763.06511116
225800,Gonville South,Gonville South,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,1.53981125,1.53981125,6183.16677065
226900,Marton South,Marton South,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,38,Rangitikei District,Rangitikei District,4.85623122,4.85623122,14311.763033
226000,Putiki,Putiki,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,37,Whanganui District,Whanganui District,3.35313796,3.35313796,11137.3502818
226200,Ngamatea,Ngamatea,6,Hawke's Bay Region,Hawke's Bay Region,38,Rangitikei District,Rangitikei District,611.5667999,611.5667999,202250.247641
226300,Turakina,Turakina,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,38,Rangitikei District,Rangitikei District,276.61372215,276.61372215,139710.969583
226400,Otairi,Otairi,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,38,Rangitikei District,Rangitikei District,636.76221336,636.76221336,182681.490479
227000,Bulls,Bulls,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,38,Rangitikei District,Rangitikei District,6.82877485,6.82877485,14428.3828768
227100,Kiwitea,Kiwitea,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,39,Manawatu District,Manawatu District,785.17619756,785.17619756,197257.780814
227200,Tokorangi,Tokorangi,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,39,Manawatu District,Manawatu District,271.52383972,271.52383972,91274.5649427
226500,Taihape,Taihape,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,38,Rangitikei District,Rangitikei District,4.93441511,4.93441511,16308.6975975
227300,Ohakea-Sanson,Ohakea-Sanson,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,39,Manawatu District,Manawatu District,82.45352983,82.45352983,47558.7566138
228200,Warwick,Warwick,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,39,Manawatu District,Manawatu District,0.81519497,0.81519497,5709.81640319
228300,Kimbolton West,Kimbolton West,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,39,Manawatu District,Manawatu District,1.16034696,1.16034696,4956.25394192
230400,Kelvin Grove North,Kelvin Grove North,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,2.14180738,2.14180738,6764.73284029
227400,Oroua Downs,Oroua Downs,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,39,Manawatu District,Manawatu District,124.61864892,124.61864892,55452.3576925
227500,Awahuri,Awahuri,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,39,Manawatu District,Manawatu District,124.43708804,124.43708804,62433.9055053
227600,Pohangina-Apiti,Pohangina-Apiti,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,39,Manawatu District,Manawatu District,681.6044444,681.6044444,167030.497466
228000,Sandon,Sandon,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,39,Manawatu District,Manawatu District,4.48612814,4.48612814,12638.3759872
228100,Kimbolton North,Kimbolton North,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,39,Manawatu District,Manawatu District,4.21370604,4.21370604,9827.18073294
228400,Feilding Central,Feilding Central,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,39,Manawatu District,Manawatu District,6.65992266,6.65992266,15682.8745768
228500,Kimbolton South,Kimbolton South,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,39,Manawatu District,Manawatu District,1.35446207,1.35446207,5826.09413257
229200,Tremaine,Tremaine,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,4.40191668,4.40191668,22816.2388909
228800,Newbury,Newbury,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,34.6745021,34.6745021,50541.3467378
228900,Palmerston North Airport,Palmerston North Airport,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,7.53703153,7.53703153,15483.7386914
229000,Milson North,Milson North,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,0.9652627,0.9652627,5623.51524454
229400,Whakarongo,Whakarongo,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,51.23420296,51.23420296,50643.4944732
230000,Park West,Park West,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,0.92842032,0.92842032,4149.4036781
229500,Westbrook,Westbrook,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,1.12917274,1.12917274,5651.46464433
229700,Pioneer West,Pioneer West,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,2.36407077,2.36407077,9002.07809162
229800,Palmerston North Hospital,Palmerston North Hospital,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,1.07372262,1.07372262,4259.6336354
229900,Highbury East,Highbury East,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,1.16070789,1.16070789,4802.72291361
231100,Royal Oak (Palmerston North City),Royal Oak (Palmerston North City),8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,1.62615726,1.62615726,6819.78549379
230600,Palmerston North Central,Palmerston North Central,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,1.84379869,1.84379869,9873.33570482
230700,Awapuni North,Awapuni North,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,1.23350318,1.23350318,4765.68005512
230800,Terrace End,Terrace End,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,1.20279709,1.20279709,4597.02518192
230900,Maraetarata,Maraetarata,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,2.44208371,2.44208371,7787.82749012
231000,Papaioea South,Papaioea South,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,0.60050728,0.60050728,4016.33862188
231700,Hokowhitu Central,Hokowhitu Central,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,0.91032182,0.91032182,4790.85010145
231800,Hokowhitu East,Hokowhitu East,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,1.24310273,1.24310273,5048.36763405
232700,Poutoa,Poutoa,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,7.00393774,7.00393774,14387.8274106
235300,Tararua,Tararua,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,10.74910662,10.74910662,24834.1155331
231900,Turitea,Turitea,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,9.72038203,9.72038203,16556.1601215
233600,Pahiatua,Pahiatua,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,41,Tararua District,Tararua District,3.87710792,3.87710792,10583.120164
234000,Kere Kere,Kere Kere,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,228.66677282,228.66677282,113112.449773
235400,Shannon,Shannon,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,2.94401163,2.94401163,8266.5293318
232100,Linton Camp,Linton Camp,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,4.90483898,4.90483898,12879.2578776
232200,Ashhurst,Ashhurst,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,4.20727798,4.20727798,11921.5499321
232300,Hokowhitu South,Hokowhitu South,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,0.89526631,0.89526631,4088.74386472
232500,Pihauatua,Pihauatua,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,40,Palmerston North City,Palmerston North City,143.83113984,143.83113984,65839.03208
233300,Dannevirke East,Dannevirke East,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,41,Tararua District,Tararua District,4.73534158,4.73534158,16677.6262608
234700,Donnelly Park,Donnelly Park,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,1.90363245,1.90363245,6508.59896203
234100,Foxton Beach,Foxton Beach,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,2.64181046,2.64181046,9637.35730197
234200,Foxton North,Foxton North,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,4.53335993,4.53335993,14172.6899213
235000,Makomako,Makomako,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,0.85654902,0.85654902,4376.25432905
235100,Kawiu North,Kawiu North,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,1.7577308,1.7577308,6870.04366583
235200,Levin Central,Levin Central,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,1.04758852,1.04758852,6005.24241446
245100,Epuni West,Epuni West,9,Wellington Region,Wellington Region,46,Lower Hutt City,Lower Hutt City,0.98680952,0.98680952,5480.16802058
234400,Waitarere,Waitarere,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,94.70263964,94.70263964,46469.03549
234500,Waikawa (Horowhenua District),Waikawa (Horowhenua District),8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,62.16248855,62.16248855,43472.2829846
234600,Miranui,Miranui,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,296.87956566,296.87956566,109860.409223
234800,Ōhau-Manakau,Ohau-Manakau,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,42.22723387,42.22723387,45566.9793757
234900,Kawiu South,Kawiu South,8,Manawatū-Whanganui Region,Manawatu-Whanganui Region,42,Horowhenua District,Horowhenua District,1.02386946,1.02386946,4454.90684403
236300,Ōtaki Beach,Otaki Beach,9,Wellington Region,Wellington Region,43,Kapiti Coast District,Kapiti Coast District,3.36054515,3.36054515,11427.7926883
236400,Forest Lakes (Kapiti Coast District),Forest Lakes (Kapiti Coast District),9,Wellington Region,Wellington Region,43,Kapiti Coast District,Kapiti Coast District,38.05597488,38.05597488,42963.7917024
